"FIPS","State","Year","Month","Employable Population","Employed","Unemployed"
"49","Utah","1995","01","1,004,691   ","966,947   ","37,744   "
"50","Vermont","1995","01","317,790   ","304,413   ","13,377   "
"51","Virginia","1995","01","3,477,784   ","3,325,813   ","151,971   "
"53","Washington","1995","01","2,787,709   ","2,614,677   ","173,032   "
"54","West Virginia","1995","01","781,292   ","721,525   ","59,767   "
"55","Wisconsin","1995","01","2,859,800   ","2,750,202   ","109,598   "
"56","Wyoming","1995","01","254,250   ","242,369   ","11,881   "
"01","Alabama","1995","02","2,060,579   ","1,937,313   ","123,266   "
"02","Alaska","1995","02","302,819   ","280,945   ","21,874   "
"04","Arizona","1995","02","2,195,922   ","2,076,346   ","119,576   "
"05","Arkansas","1995","02","1,237,595   ","1,178,058   ","59,537   "
"06","California","1995","02","15,221,749   ","14,044,498   ","1,177,251   "
"08","Colorado","1995","02","2,104,241   ","2,025,415   ","78,826   "
"09","Connecticut","1995","02","1,745,023   ","1,647,510   ","97,513   "
"10","Delaware","1995","02","385,688   ","370,261   ","15,427   "
"11","District of Columbia","1995","02","303,744   ","278,272   ","25,472   "
"12","Florida","1995","02","7,029,552   ","6,646,235   ","383,317   "
"13","Georgia","1995","02","3,647,151   ","3,484,568   ","162,583   "
"15","Hawaii","1995","02","585,579   ","553,665   ","31,914   "
"16","Idaho","1995","02","596,596   ","564,483   ","32,113   "
"17","Illinois","1995","02","6,155,478   ","5,850,507   ","304,971   "
"18","Indiana","1995","02","3,139,472   ","2,999,377   ","140,095   "
"19","Iowa","1995","02","1,585,389   ","1,531,895   ","53,494   "
"20","Kansas","1995","02","1,353,028   ","1,289,278   ","63,750   "
"21","Kentucky","1995","02","1,851,694   ","1,756,438   ","95,256   "
"22","Louisiana","1995","02","1,962,983   ","1,819,883   ","143,100   "
"23","Maine","1995","02","628,602   ","589,604   ","38,998   "
"24","Maryland","1995","02","2,704,905   ","2,573,363   ","131,542   "
"25","Massachusetts","1995","02","3,216,660   ","3,040,132   ","176,528   "
"26","Michigan","1995","02","4,813,280   ","4,560,613   ","252,667   "
"27","Minnesota","1995","02","2,590,013   ","2,491,849   ","98,164   "
"28","Mississippi","1995","02","1,256,336   ","1,181,858   ","74,478   "
"29","Missouri","1995","02","2,862,043   ","2,723,224   ","138,819   "
"30","Montana","1995","02","440,184   ","415,716   ","24,468   "
"31","Nebraska","1995","02","897,138   ","874,354   ","22,784   "
"32","Nevada","1995","02","828,389   ","780,499   ","47,890   "
"33","New Hampshire","1995","02","629,182   ","603,174   ","26,008   "
"34","New Jersey","1995","02","4,105,555   ","3,847,336   ","258,219   "
"35","New Mexico","1995","02","795,482   ","745,245   ","50,237   "
"36","New York","1995","02","8,665,605   ","8,131,282   ","534,323   "
"37","North Carolina","1995","02","3,740,826   ","3,591,059   ","149,767   "
"38","North Dakota","1995","02","336,963   ","325,518   ","11,445   "
"39","Ohio","1995","02","5,555,847   ","5,314,355   ","241,492   "
"40","Oklahoma","1995","02","1,554,891   ","1,481,868   ","73,023   "
"41","Oregon","1995","02","1,661,573   ","1,583,301   ","78,272   "
"42","Pennsylvania","1995","02","5,896,815   ","5,557,864   ","338,951   "
"44","Rhode Island","1995","02","512,243   ","478,513   ","33,730   "
"45","South Carolina","1995","02","1,845,467   ","1,752,891   ","92,576   "
"46","South Dakota","1995","02","384,850   ","373,227   ","11,623   "
"47","Tennessee","1995","02","2,722,783   ","2,595,213   ","127,570   "
"48","Texas","1995","02","9,516,781   ","8,963,533   ","553,248   "
"49","Utah","1995","02","1,005,645   ","968,511   ","37,134   "
"50","Vermont","1995","02","318,185   ","304,863   ","13,322   "
"51","Virginia","1995","02","3,476,917   ","3,325,455   ","151,462   "
"53","Washington","1995","02","2,794,905   ","2,620,320   ","174,585   "
"54","West Virginia","1995","02","780,954   ","721,490   ","59,464   "
"55","Wisconsin","1995","02","2,864,093   ","2,755,567   ","108,526   "
"56","Wyoming","1995","02","254,644   ","242,652   ","11,992   "
"01","Alabama","1995","03","2,063,237   ","1,938,871   ","124,366   "
"02","Alaska","1995","03","302,642   ","280,936   ","21,706   "
"04","Arizona","1995","03","2,206,541   ","2,087,415   ","119,126   "
"05","Arkansas","1995","03","1,236,692   ","1,177,624   ","59,068   "
"06","California","1995","03","15,218,201   ","14,034,480   ","1,183,721   "
"08","Colorado","1995","03","2,108,101   ","2,027,665   ","80,436   "
"09","Connecticut","1995","03","1,741,784   ","1,644,379   ","97,405   "
"10","Delaware","1995","03","385,900   ","370,291   ","15,609   "
"11","District of Columbia","1995","03","302,640   ","276,620   ","26,020   "
"12","Florida","1995","03","7,027,919   ","6,647,001   ","380,918   "
"13","Georgia","1995","03","3,654,737   ","3,487,374   ","167,363   "
"15","Hawaii","1995","03","586,106   ","553,615   ","32,491   "
"16","Idaho","1995","03","597,638   ","565,640   ","31,998   "
"17","Illinois","1995","03","6,162,415   ","5,853,051   ","309,364   "
"18","Indiana","1995","03","3,141,204   ","2,997,461   ","143,743   "
"19","Iowa","1995","03","1,584,311   ","1,530,290   ","54,021   "
"20","Kansas","1995","03","1,352,389   ","1,289,431   ","62,958   "
"21","Kentucky","1995","03","1,853,467   ","1,756,795   ","96,672   "
"22","Louisiana","1995","03","1,961,873   ","1,819,472   ","142,401   "
"23","Maine","1995","03","630,736   ","592,064   ","38,672   "
"24","Maryland","1995","03","2,706,805   ","2,573,987   ","132,818   "
"25","Massachusetts","1995","03","3,214,614   ","3,039,883   ","174,731   "
"26","Michigan","1995","03","4,814,908   ","4,556,114   ","258,794   "
"27","Minnesota","1995","03","2,593,696   ","2,495,787   ","97,909   "
"28","Mississippi","1995","03","1,255,457   ","1,180,644   ","74,813   "
"29","Missouri","1995","03","2,863,795   ","2,724,395   ","139,400   "
"30","Montana","1995","03","440,652   ","415,998   ","24,654   "
"31","Nebraska","1995","03","898,086   ","875,083   ","23,003   "
"32","Nevada","1995","03","831,228   ","783,718   ","47,510   "
"33","New Hampshire","1995","03","629,734   ","603,874   ","25,860   "
"34","New Jersey","1995","03","4,109,807   ","3,849,918   ","259,889   "
"35","New Mexico","1995","03","796,005   ","745,678   ","50,327   "
"36","New York","1995","03","8,661,084   ","8,123,523   ","537,561   "
"37","North Carolina","1995","03","3,741,611   ","3,588,915   ","152,696   "
"38","North Dakota","1995","03","337,273   ","326,062   ","11,211   "
"39","Ohio","1995","03","5,562,169   ","5,315,303   ","246,866   "
"40","Oklahoma","1995","03","1,553,800   ","1,482,016   ","71,784   "
"41","Oregon","1995","03","1,663,676   ","1,584,604   ","79,072   "
"42","Pennsylvania","1995","03","5,896,760   ","5,556,610   ","340,150   "
"44","Rhode Island","1995","03","512,104   ","478,359   ","33,745   "
"45","South Carolina","1995","03","1,846,724   ","1,754,904   ","91,820   "
"46","South Dakota","1995","03","385,415   ","373,873   ","11,542   "
"47","Tennessee","1995","03","2,725,676   ","2,593,031   ","132,645   "
"48","Texas","1995","03","9,529,224   ","8,969,916   ","559,308   "
"49","Utah","1995","03","1,006,574   ","970,025   ","36,549   "
"50","Vermont","1995","03","318,519   ","305,168   ","13,351   "
"51","Virginia","1995","03","3,473,146   ","3,320,996   ","152,150   "
"53","Washington","1995","03","2,801,145   ","2,624,336   ","176,809   "
"54","West Virginia","1995","03","781,063   ","721,299   ","59,764   "
"55","Wisconsin","1995","03","2,868,571   ","2,760,321   ","108,250   "
"56","Wyoming","1995","03","254,870   ","242,782   ","12,088   "
"01","Alabama","1995","04","2,065,730   ","1,940,081   ","125,649   "
"02","Alaska","1995","04","302,618   ","281,019   ","21,599   "
"04","Arizona","1995","04","2,216,498   ","2,097,218   ","119,280   "
"05","Arkansas","1995","04","1,235,257   ","1,176,497   ","58,760   "
"06","California","1995","04","15,218,092   ","14,023,229   ","1,194,863   "
"08","Colorado","1995","04","2,112,014   ","2,029,599   ","82,415   "
"09","Connecticut","1995","04","1,738,417   ","1,641,140   ","97,277   "
"10","Delaware","1995","04","386,030   ","370,153   ","15,877   "
"11","District of Columbia","1995","04","301,654   ","275,171   ","26,483   "
"12","Florida","1995","04","7,027,097   ","6,644,963   ","382,134   "
"13","Georgia","1995","04","3,663,194   ","3,489,121   ","174,073   "
"15","Hawaii","1995","04","586,677   ","553,359   ","33,318   "
"16","Idaho","1995","04","598,557   ","566,516   ","32,041   "
"17","Illinois","1995","04","6,166,548   ","5,851,199   ","315,349   "
"18","Indiana","1995","04","3,140,734   ","2,993,570   ","147,164   "
"19","Iowa","1995","04","1,583,317   ","1,528,677   ","54,640   "
"20","Kansas","1995","04","1,351,435   ","1,289,259   ","62,176   "
"21","Kentucky","1995","04","1,855,213   ","1,756,411   ","98,802   "
"22","Louisiana","1995","04","1,960,325   ","1,818,863   ","141,462   "
"23","Maine","1995","04","632,953   ","594,457   ","38,496   "
"24","Maryland","1995","04","2,708,520   ","2,573,914   ","134,606   "
"25","Massachusetts","1995","04","3,213,019   ","3,039,510   ","173,509   "
"26","Michigan","1995","04","4,816,678   ","4,552,397   ","264,281   "
"27","Minnesota","1995","04","2,596,775   ","2,499,174   ","97,601   "
"28","Mississippi","1995","04","1,255,124   ","1,179,172   ","75,952   "
"29","Missouri","1995","04","2,863,976   ","2,724,082   ","139,894   "
"30","Montana","1995","04","441,134   ","416,357   ","24,777   "
"31","Nebraska","1995","04","899,174   ","875,809   ","23,365   "
"32","Nevada","1995","04","834,551   ","787,340   ","47,211   "
"33","New Hampshire","1995","04","630,182   ","604,448   ","25,734   "
"34","New Jersey","1995","04","4,114,191   ","3,851,167   ","263,024   "
"35","New Mexico","1995","04","796,307   ","745,739   ","50,568   "
"36","New York","1995","04","8,656,628   ","8,113,625   ","543,003   "
"37","North Carolina","1995","04","3,743,134   ","3,586,001   ","157,133   "
"38","North Dakota","1995","04","337,864   ","326,877   ","10,987   "
"39","Ohio","1995","04","5,570,600   ","5,315,273   ","255,327   "
"40","Oklahoma","1995","04","1,552,825   ","1,481,723   ","71,102   "
"41","Oregon","1995","04","1,665,880   ","1,585,710   ","80,170   "
"42","Pennsylvania","1995","04","5,896,904   ","5,554,135   ","342,769   "
"44","Rhode Island","1995","04","511,748   ","478,099   ","33,649   "
"45","South Carolina","1995","04","1,848,900   ","1,756,747   ","92,153   "
"46","South Dakota","1995","04","385,929   ","374,375   ","11,554   "
"47","Tennessee","1995","04","2,728,294   ","2,589,893   ","138,401   "
"48","Texas","1995","04","9,542,504   ","8,974,183   ","568,321   "
"49","Utah","1995","04","1,007,653   ","971,593   ","36,060   "
"50","Vermont","1995","04","318,819   ","305,378   ","13,441   "
"51","Virginia","1995","04","3,467,285   ","3,313,583   ","153,702   "
"53","Washington","1995","04","2,806,498   ","2,627,100   ","179,398   "
"54","West Virginia","1995","04","781,678   ","721,110   ","60,568   "
"55","Wisconsin","1995","04","2,872,991   ","2,764,785   ","108,206   "
"56","Wyoming","1995","04","254,949   ","242,788   ","12,161   "
"01","Alabama","1995","05","2,068,167   ","1,941,298   ","126,869   "
"02","Alaska","1995","05","302,812   ","281,209   ","21,603   "
"04","Arizona","1995","05","2,225,584   ","2,105,982   ","119,602   "
"05","Arkansas","1995","05","1,234,006   ","1,175,349   ","58,657   "
"06","California","1995","05","15,222,611   ","14,016,852   ","1,205,759   "
"08","Colorado","1995","05","2,116,444   ","2,032,023   ","84,421   "
"09","Connecticut","1995","05","1,735,309   ","1,638,287   ","97,022   "
"10","Delaware","1995","05","386,099   ","369,937   ","16,162   "
"11","District of Columbia","1995","05","300,800   ","273,989   ","26,811   "
"12","Florida","1995","05","7,029,365   ","6,643,612   ","385,753   "
"13","Georgia","1995","05","3,672,460   ","3,491,538   ","180,922   "
"15","Hawaii","1995","05","587,123   ","552,872   ","34,251   "
"16","Idaho","1995","05","599,317   ","567,127   ","32,190   "
"17","Illinois","1995","05","6,168,412   ","5,848,054   ","320,358   "
"18","Indiana","1995","05","3,138,922   ","2,990,075   ","148,847   "
"19","Iowa","1995","05","1,582,795   ","1,527,695   ","55,100   "
"20","Kansas","1995","05","1,350,543   ","1,289,146   ","61,397   "
"21","Kentucky","1995","05","1,856,981   ","1,755,776   ","101,205   "
"22","Louisiana","1995","05","1,958,881   ","1,818,921   ","139,960   "
"23","Maine","1995","05","635,190   ","596,815   ","38,375   "
"24","Maryland","1995","05","2,710,114   ","2,573,754   ","136,360   "
"25","Massachusetts","1995","05","3,212,440   ","3,039,754   ","172,686   "
"26","Michigan","1995","05","4,817,370   ","4,550,729   ","266,641   "
"27","Minnesota","1995","05","2,599,328   ","2,502,265   ","97,063   "
"28","Mississippi","1995","05","1,255,805   ","1,178,160   ","77,645   "
"29","Missouri","1995","05","2,864,118   ","2,724,036   ","140,082   "
"30","Montana","1995","05","441,752   ","416,883   ","24,869   "
"31","Nebraska","1995","05","900,471   ","876,690   ","23,781   "
"32","Nevada","1995","05","838,290   ","791,327   ","46,963   "
"33","New Hampshire","1995","05","630,578   ","604,972   ","25,606   "
"34","New Jersey","1995","05","4,118,462   ","3,852,248   ","266,214   "
"35","New Mexico","1995","05","796,725   ","745,771   ","50,954   "
"36","New York","1995","05","8,654,154   ","8,105,053   ","549,101   "
"37","North Carolina","1995","05","3,746,215   ","3,584,799   ","161,416   "
"38","North Dakota","1995","05","338,680   ","327,864   ","10,816   "
"39","Ohio","1995","05","5,580,164   ","5,315,834   ","264,330   "
"40","Oklahoma","1995","05","1,552,573   ","1,481,555   ","71,018   "
"41","Oregon","1995","05","1,668,127   ","1,586,973   ","81,154   "
"42","Pennsylvania","1995","05","5,898,056   ","5,552,511   ","345,545   "
"44","Rhode Island","1995","05","511,342   ","477,939   ","33,403   "
"45","South Carolina","1995","05","1,851,884   ","1,758,642   ","93,242   "
"46","South Dakota","1995","05","386,436   ","374,819   ","11,617   "
"47","Tennessee","1995","05","2,731,349   ","2,587,458   ","143,891   "
"48","Texas","1995","05","9,557,531   ","8,979,518   ","578,013   "
"49","Utah","1995","05","1,009,063   ","973,365   ","35,698   "
"50","Vermont","1995","05","319,135   ","305,574   ","13,561   "
"51","Virginia","1995","05","3,460,886   ","3,305,287   ","155,599   "
"53","Washington","1995","05","2,810,903   ","2,629,235   ","181,668   "
"54","West Virginia","1995","05","782,738   ","721,151   ","61,587   "
"55","Wisconsin","1995","05","2,877,219   ","2,769,263   ","107,956   "
"56","Wyoming","1995","05","255,002   ","242,788   ","12,214   "
"01","Alabama","1995","06","2,070,177   ","1,942,725   ","127,452   "
"02","Alaska","1995","06","303,239   ","281,509   ","21,730   "
"04","Arizona","1995","06","2,233,479   ","2,113,832   ","119,647   "
"05","Arkansas","1995","06","1,233,709   ","1,174,929   ","58,780   "
"06","California","1995","06","15,232,334   ","14,019,657   ","1,212,677   "
"08","Colorado","1995","06","2,121,617   ","2,035,485   ","86,132   "
"09","Connecticut","1995","06","1,732,659   ","1,636,205   ","96,454   "
"10","Delaware","1995","06","386,127   ","369,712   ","16,415   "
"11","District of Columbia","1995","06","300,081   ","273,103   ","26,978   "
"12","Florida","1995","06","7,035,498   ","6,645,518   ","389,980   "
"13","Georgia","1995","06","3,682,026   ","3,495,898   ","186,128   "
"15","Hawaii","1995","06","587,287   ","552,189   ","35,098   "
"16","Idaho","1995","06","600,035   ","567,632   ","32,403   "
"17","Illinois","1995","06","6,169,533   ","5,847,071   ","322,462   "
"18","Indiana","1995","06","3,136,886   ","2,988,599   ","148,287   "
"19","Iowa","1995","06","1,583,202   ","1,527,896   ","55,306   "
"20","Kansas","1995","06","1,349,848   ","1,289,328   ","60,520   "
"21","Kentucky","1995","06","1,858,667   ","1,755,323   ","103,344   "
"22","Louisiana","1995","06","1,957,818   ","1,820,063   ","137,755   "
"23","Maine","1995","06","637,364   ","599,145   ","38,219   "
"24","Maryland","1995","06","2,711,693   ","2,573,988   ","137,705   "
"25","Massachusetts","1995","06","3,212,984   ","3,041,126   ","171,858   "
"26","Michigan","1995","06","4,816,465   ","4,551,474   ","264,991   "
"27","Minnesota","1995","06","2,601,710   ","2,505,429   ","96,281   "
